game_id,game_date,game_time,home_team,away_team,home_team_id,away_team_id,team,team_id,team_type,price,sportsbook,last_updated,fetch_date,fetch_time,market_type,handicap
HL47B7mQcohjdl1PdGp1,2025-03-20,18:00:00,Houston Cougars,SIU Edwardsville Cougars,1222,1188,SIU Edwardsville Cougars,1188,away,-110,betmgm,2025-03-18T21:49:51.000Z,2025-03-18,16:51:12,spread,+29.5
0io5id7HZUxSHIGBiP6r,2025-03-20,19:15:00,Clemson Tigers,McNeese State Cowboys,1155,1270,Clemson Tigers,1155,home,-110,betmgm,2025-03-18T21:49:51.000Z,2025-03-18,16:51:12,spread,-7.5
0io5id7HZUxSHIGBiP6r,2025-03-20,19:15:00,Clemson Tigers,McNeese State Cowboys,1155,1270,McNeese State Cowboys,1270,away,-110,betmgm,2025-03-18T21:49:51.000Z,2025-03-18,16:51:12,spread,+7.5
JXxH2lwPLBriLVOVph5t,2025-03-20,20:05:00,Brigham Young Cougars,VCU Rams,1140,1433,Brigham Young Cougars,1140,home,-115,betmgm,2025-03-18T21:49:51.000Z,2025-03-18,16:51:12,spread,-2.5
JXxH2lwPLBriLVOVph5t,2025-03-20,20:05:00,Brigham Young Cougars,VCU Rams,1140,1433,VCU Rams,1433,away,-105,betmgm,2025-03-18T21:49:51.000Z,2025-03-18,16:51:12,spread,+2.5
VFicV0wpZIjpZd4yvslU,2025-03-20,20:35:00,Gonzaga Bulldogs,Georgia Bulldogs,1211,1208,Gonzaga Bulldogs,1211,home,-115,betmgm,2025-03-18T21:49:51.000Z,2025-03-18,16:51:12,spread,-5.5
VFicV0wpZIjpZd4yvslU,2025-03-20,20:35:00,Gonzaga Bulldogs,Georgia Bulldogs,1211,1208,Georgia Bulldogs,1208,away,-105,betmgm,2025-03-18T21:49:51.000Z,2025-03-18,16:51:12,spread,+5.5
vWhAKE3R793cvy8n0xoV,2025-03-20,22:50:00,Tennessee Volunteers,Wofford Terriers,1397,1459,Tennessee Volunteers,1397,home,-115,betmgm,2025-03-18T21:49:51.000Z,2025-03-18,16:51:12,spread,-18.5
vWhAKE3R793cvy8n0xoV,2025-03-20,22:50:00,Tennessee Volunteers,Wofford Terriers,1397,1459,Wofford Terriers,1459,away,-105,betmgm,2025-03-18T21:49:51.000Z,2025-03-18,16:51:12,spread,+18.5
LjIr89TB0xNfDc4E3gLu,2025-03-20,23:10:00,Kansas Jayhawks,Arkansas Razorbacks,1242,1116,Kansas Jayhawks,1242,home,-110,betmgm,2025-03-18T21:49:51.000Z,2025-03-18,16:51:12,spread,-4.5
LjIr89TB0xNfDc4E3gLu,2025-03-20,23:10:00,Kansas Jayhawks,Arkansas Razorbacks,1242,1116,Arkansas Razorbacks,1116,away,-110,betmgm,2025-03-18T21:49:51.000Z,2025-03-18,16:51:12,spread,+4.5
mwRs6DD7jKFGpVlcXhbX,2025-03-20,23:25:00,Texas A&M Aggies,Yale Bulldogs,1401,1463,Texas A&M Aggies,1401,home,-105,betmgm,2025-03-18T21:49:51.000Z,2025-03-18,16:51:12,spread,-7.5
mwRs6DD7jKFGpVlcXhbX,2025-03-20,23:25:00,Texas A&M Aggies,Yale Bulldogs,1401,1463,Yale Bulldogs,1463,away,-115,betmgm,2025-03-18T21:49:51.000Z,2025-03-18,16:51:12,spread,+7.5
41qNmvq0odvKIeYWCMjS,2025-03-20,23:35:00,Missouri Tigers,Drake Bulldogs,1281,1179,Missouri Tigers,1281,home,-110,betmgm,2025-03-18T21:49:51.000Z,2025-03-18,16:51:12,spread,-6.5
41qNmvq0odvKIeYWCMjS,2025-03-20,23:35:00,Missouri Tigers,Drake Bulldogs,1281,1179,Drake Bulldogs,1179,away,-110,betmgm,2025-03-18T21:49:51.000Z,2025-03-18,16:51:12,spread,+6.5
LVfzgFNIA0hAu1EA8X8o,2025-03-21,01:25:00,UCLA Bruins,Utah State Aggies,1417,1429,UCLA Bruins,1417,home,-110,betmgm,2025-03-18T21:49:51.000Z,2025-03-18,16:51:12,spread,-5.5
LVfzgFNIA0hAu1EA8X8o,2025-03-21,01:25:00,UCLA Bruins,Utah State Aggies,1417,1429,Utah State Aggies,1429,away,-110,betmgm,2025-03-18T21:49:51.000Z,2025-03-18,16:51:12,spread,+5.5
l3S6nmHHrnXmrWR1D68e,2025-03-21,01:45:00,St. John's Red Storm,Nebraska-Omaha Mavericks,1385,1303,St. John's Red Storm,1385,home,-115,betmgm,2025-03-18T21:49:24.380Z,2025-03-18,16:51:12,spread,-18.5
l3S6nmHHrnXmrWR1D68e,2025-03-21,01:45:00,St. John's Red Storm,Nebraska-Omaha Mavericks,1385,1303,Nebraska-Omaha Mavericks,1303,away,-105,betmgm,2025-03-18T21:49:24.380Z,2025-03-18,16:51:12,spread,+18.5
mMcqVml2WDWoTR9nJyGv,2025-03-21,02:00:00,Michigan Wolverines,California San Diego Tritons,1276,1471,Michigan Wolverines,1276,home,-110,betmgm,2025-03-18T21:49:51.000Z,2025-03-18,16:51:12,spread,-2.5
mMcqVml2WDWoTR9nJyGv,2025-03-21,02:00:00,Michigan Wolverines,California San Diego Tritons,1276,1471,California San Diego Tritons,1471,away,-110,betmgm,2025-03-18T21:49:51.000Z,2025-03-18,16:51:12,spread,+2.5
MK7RtqZRRuA18UN8mkuw,2025-03-21,02:10:00,Texas Tech Red Raiders,UNC Wilmington Seahawks,1403,1423,Texas Tech Red Raiders,1403,home,-110,betmgm,2025-03-18T21:49:51.000Z,2025-03-18,16:51:12,spread,-15.5
MK7RtqZRRuA18UN8mkuw,2025-03-21,02:10:00,Texas Tech Red Raiders,UNC Wilmington Seahawks,1403,1423,UNC Wilmington Seahawks,1423,away,-110,betmgm,2025-03-18T21:49:51.000Z,2025-03-18,16:51:12,spread,+15.5
yh88Hmbizu2hT0qPAeKt,2025-03-21,16:15:00,Mississippi State Bulldogs,Baylor Bears,1280,1124,Mississippi State Bulldogs,1280,home,-105,betmgm,2025-03-18T21:49:51.000Z,2025-03-18,16:51:12,spread,-1.5
yh88Hmbizu2hT0qPAeKt,2025-03-21,16:15:00,Mississippi State Bulldogs,Baylor Bears,1280,1124,Baylor Bears,1124,away,-115,betmgm,2025-03-18T21:49:51.000Z,2025-03-18,16:51:12,spread,+1.5
tFUmVlDjINXqSKwm9Kku,2025-03-21,16:40:00,Alabama Crimson Tide,Robert Morris Colonials,1104,1352,Alabama Crimson Tide,1104,home,-105,betmgm,2025-03-18T21:49:51.000Z,2025-03-18,16:51:12,spread,-23.5
tFUmVlDjINXqSKwm9Kku,2025-03-21,16:40:00,Alabama Crimson Tide,Robert Morris Colonials,1104,1352,Robert Morris Colonials,1352,away,-115,betmgm,2025-03-18T21:49:51.000Z,2025-03-18,16:51:12,spread,+23.5
oZvXVSQzPaLxTcLTllJ1,2025-03-21,17:30:00,Iowa State Cyclones,Lipscomb Bisons,1235,1252,Iowa State Cyclones,1235,home,-118,betmgm,2025-03-18T21:49:51.000Z,2025-03-18,16:51:12,spread,-14.5
oZvXVSQzPaLxTcLTllJ1,2025-03-21,17:30:00,Iowa State Cyclones,Lipscomb Bisons,1235,1252,Lipscomb Bisons,1252,away,-102,betmgm,2025-03-18T21:49:51.000Z,2025-03-18,16:51:12,spread,+14.5
jGQKIlfkIDP6G4yVh5IH,2025-03-21,18:00:00,Memphis Tigers,Colorado State Rams,1272,1161,Memphis Tigers,1272,home,-105,betmgm,2025-03-18T21:49:51.000Z,2025-03-18,16:51:12,spread,+1.5
jGQKIlfkIDP6G4yVh5IH,2025-03-21,18:00:00,Memphis Tigers,Colorado State Rams,1272,1161,Colorado State Rams,1161,away,-115,betmgm,2025-03-18T21:49:51.000Z,2025-03-18,16:51:12,spread,-1.5
RtjK6t8AvXqzLOY75rny,2025-03-21,19:15:00,St Mary's Gaels,Vanderbilt Commodores,1388,1435,St Mary's Gaels,1388,home,-105,betmgm,2025-03-18T21:49:24.380Z,2025-03-18,16:51:12,spread,-4.5
RtjK6t8AvXqzLOY75rny,2025-03-21,19:15:00,St Mary's Gaels,Vanderbilt Commodores,1388,1435,Vanderbilt Commodores,1435,away,-115,betmgm,2025-03-18T21:49:24.380Z,2025-03-18,16:51:12,spread,+4.5
ost0ykNFJVE3MmvnA1b6,2025-03-21,20:35:00,Maryland Terrapins,Grand Canyon Antelopes,1268,1213,Maryland Terrapins,1268,home,-105,betmgm,2025-03-18T21:49:51.000Z,2025-03-18,16:51:12,spread,-10.5
ost0ykNFJVE3MmvnA1b6,2025-03-21,20:35:00,Maryland Terrapins,Grand Canyon Antelopes,1268,1213,Grand Canyon Antelopes,1213,away,-115,betmgm,2025-03-18T21:49:51.000Z,2025-03-18,16:51:12,spread,+10.5
E5WP4NGFejeUx1jqQcOE,2025-03-21,22:50:00,Florida Gators,Norfolk State,1196,1313,Florida Gators,1196,home,-110,betmgm,2025-03-18T21:49:51.000Z,2025-03-18,16:51:12,spread,-28.5
E5WP4NGFejeUx1jqQcOE,2025-03-21,22:50:00,Florida Gators,Norfolk State,1196,1313,Norfolk State,1313,away,-110,betmgm,2025-03-18T21:49:51.000Z,2025-03-18,16:51:12,spread,+28.5
hzMxDJlGe0lV10Tg58RZ,2025-03-21,23:10:00,Kentucky Wildcats,Troy State Trojans,1246,1407,Kentucky Wildcats,1246,home,-105,betmgm,2025-03-18T21:49:51.000Z,2025-03-18,16:51:12,spread,-11.5
hzMxDJlGe0lV10Tg58RZ,2025-03-21,23:10:00,Kentucky Wildcats,Troy State Trojans,1246,1407,Troy State Trojans,1407,away,-115,betmgm,2025-03-18T21:49:51.000Z,2025-03-18,16:51:12,spread,+11.5
0RI96Mj9J5YwRGkwDbAJ,2025-03-21,23:25:00,Marquette Golden Eagles,New Mexico Lobos,1266,1307,Marquette Golden Eagles,1266,home,-115,betmgm,2025-03-18T21:49:51.000Z,2025-03-18,16:51:12,spread,-3.5
0RI96Mj9J5YwRGkwDbAJ,2025-03-21,23:25:00,Marquette Golden Eagles,New Mexico Lobos,1266,1307,New Mexico Lobos,1307,away,-105,betmgm,2025-03-18T21:49:51.000Z,2025-03-18,16:51:12,spread,+3.5
PUkCh53nNlSqgCgmY47k,2025-03-21,23:35:00,Arizona Wildcats,Akron Zips,1112,1103,Arizona Wildcats,1112,home,-105,betmgm,2025-03-18T21:49:51.000Z,2025-03-18,16:51:12,spread,-14.5
PUkCh53nNlSqgCgmY47k,2025-03-21,23:35:00,Arizona Wildcats,Akron Zips,1112,1103,Akron Zips,1103,away,-115,betmgm,2025-03-18T21:49:51.000Z,2025-03-18,16:51:12,spread,+14.5
